15 1567322503 3.200000 -1.000000 -101.000000 0.000000 0.000000
15 1567322504 3.200000 -1.000000 -101.000000 0.000000 0.000000
16 1567322503 2.400000 -1.000000 -101.000000 0.000000 0.000000
16 1567322504 2.400000 -1.000000 -101.000000 0.000000 0.000000
15 1567322505 3.200000 -1.000000 -101.000000 0.000000 0.000000
15 1567322506 3.200000 -1.000000 -101.000000 0.000000 0.000000
15 1567322507 3.200000 -1.000000 -101.000000 0.000000 0.000000
15 1567322508 4.000000 -1.000000 -101.000000 0.000000 0.000000
15 1567322509 4.000000 -1.000000 -101.000000 0.000000 0.000000
16 1567322505 2.400000 -1.000000 -101.000000 0.000000 0.000000
16 1567322506 2.400000 -1.000000 -101.000000 0.000000 0.000000
16 1567322507 2.400000 -1.000000 -101.000000 0.000000 0.000000
16 1567322508 4.000000 -1.000000 -101.000000 0.000000 0.000000
16 1567322509 4.000000 -1.000000 -101.000000 0.000000 0.000000
15 1567322510 4.000000 -1.000000 -101.000000 0.000000 0.000000
15 1567322511 4.000000 -1.000000 -101.000000 0.000000 0.000000
15 1567322512 4.000000 -1.000000 -101.000000 0.000000 0.000000
15 1567322513 4.000000 -1.000000 -101.000000 0.000000 0.000000
15 1567322514 4.000000 -1.000000 -101.000000 0.000000 0.000000
16 1567322510 4.000000 -1.000000 -101.000000 0.000000 0.000000
16 1567322511 4.000000 -1.000000 -101.000000 0.000000 0.000000
16 1567322512 4.000000 -1.000000 -101.000000 0.000000 0.000000
16 1567322513 4.000000 -1.000000 -101.000000 0.000000 0.000000
16 1567322514 4.000000 -1.000000 -101.000000 0.000000 0.000000
15 1567322515 4.000000 -1.000000 -101.000000 0.000000 0.000000
15 1567322516 4.000000 -1.000000 -101.000000 0.000000 0.000000
15 1567322517 4.000000 -1.000000 -101.000000 0.000000 0.000000
15 1567322518 7.200000 -1.000000 -101.000000 0.000000 0.000000
15 1567322519 7.200000 -1.000000 -101.000000 0.000000 0.000000
16 1567322515 4.000000 -1.000000 -101.000000 0.000000 0.000000
16 1567322516 4.000000 -1.000000 -101.000000 0.000000 0.000000
16 1567322517 4.000000 -1.000000 -101.000000 0.000000 0.000000
16 1567322518 6.400000 -1.000000 -101.000000 0.000000 0.000000
16 1567322519 6.400000 -1.000000 -101.000000 0.000000 0.000000
15 1567322520 7.200000 -1.000000 -101.000000 0.000000 0.000000
15 1567322521 7.200000 -1.000000 -101.000000 0.000000 0.000000
15 1567322522 7.200000 -1.000000 -101.000000 0.000000 0.000000
15 1567322523 8.000000 -1.000000 -101.000000 0.000000 0.000000
15 1567322524 8.000000 -1.000000 -101.000000 0.000000 0.000000
16 1567322520 6.400000 -1.000000 -101.000000 0.000000 0.000000
16 1567322521 6.400000 -1.000000 -101.000000 0.000000 0.000000
16 1567322522 6.400000 -1.000000 -101.000000 0.000000 0.000000
16 1567322523 8.000000 -1.000000 -101.000000 0.000000 0.000000
