13 1567322503 0.185734 1.600000 0.164479 0.218860 0.055807
13 1567322504 0.185734 1.600000 0.164479 0.218860 0.055807
13 1567322505 0.185734 1.600000 0.164479 0.218860 0.055807
13 1567322506 0.185734 1.600000 0.164479 0.218860 0.055807
13 1567322507 0.185734 1.600000 0.164479 0.218860 0.055807
13 1567322508 0.213953 2.000000 0.166595 0.252513 0.093619
13 1567322509 0.213953 2.000000 0.166595 0.252513 0.093619
13 1567322510 0.213953 2.000000 0.166595 0.252513 0.093619
13 1567322511 0.213953 2.000000 0.166595 0.252513 0.093619
13 1567322512 0.213953 2.000000 0.166595 0.252513 0.093619
13 1567322513 0.215703 2.400000 0.184330 0.289760 0.114533
13 1567322514 0.215703 2.400000 0.184330 0.289760 0.114533
13 1567322515 0.215703 2.400000 0.184330 0.289760 0.114533
13 1567322516 0.215703 2.400000 0.184330 0.289760 0.114533
13 1567322517 0.215703 2.400000 0.184330 0.289760 0.114533
13 1567322518 0.274738 3.200000 0.249696 0.304893 0.242506
13 1567322519 0.274738 3.200000 0.249696 0.304893 0.242506
13 1567322520 0.274738 3.200000 0.249696 0.304893 0.242506
13 1567322521 0.274738 3.200000 0.249696 0.304893 0.242506
13 1567322522 0.274738 3.200000 0.249696 0.304893 0.242506
13 1567322523 0.240351 4.000000 0.168955 0.277785 0.235219
13 1567322524 0.240351 4.000000 0.168955 0.277785 0.235219
13 1567322525 0.240351 4.000000 0.168955 0.277785 0.235219
13 1567322526 0.240351 4.000000 0.168955 0.277785 0.235219
13 1567322527 0.240351 4.000000 0.168955 0.277785 0.235219
13 1567322528 0.293471 4.000000 0.269262 0.318050 0.345398
13 1567322529 0.293471 4.000000 0.269262 0.318050 0.345398
13 1567322530 0.293471 4.000000 0.269262 0.318050 0.345398
13 1567322531 0.293471 4.000000 0.269262 0.318050 0.345398
13 1567322532 0.293471 4.000000 0.269262 0.318050 0.345398
13 1567322533 0.288141 4.000000 0.254599 0.331719 0.333902
13 1567322534 0.288141 4.000000 0.254599 0.331719 0.333902
13 1567322535 0.288141 4.000000 0.254599 0.331719 0.333902
13 1567322536 0.288141 4.000000 0.254599 0.331719 0.333902
13 1567322537 0.288141 4.000000 0.254599 0.331719 0.333902
13 1567322538 0.296764 4.400000 0.242895 0.329726 0.389687
13 1567322539 0.296764 4.400000 0.242895 0.329726 0.389687
13 1567322540 0.296764 4.400000 0.242895 0.329726 0.389687
13 1567322541 0.296764 4.400000 0.242895 0.329726 0.389687
